Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FS,Suite of Food Security Indicators,170,Colombia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,174,Comoros,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,174,Comoros,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,40.1,E,Estimated value,
FS,Suite of Food Security Indicators,174,Comoros,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,62,E,Estimated value,
FS,Suite of Food Security Indicators,174,Comoros,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,178,Congo,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,49.6,E,Estimated value,
FS,Suite of Food Security Indicators,178,Congo,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,42.6,E,Estimated value,
FS,Suite of Food Security Indicators,178,Congo,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,44.8,E,Estimated value,
FS,Suite of Food Security Indicators,178,Congo,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,184,Cook Islands,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,184,Cook Islands,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,184,Cook Islands,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,184,Cook Islands,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,188,Costa Rica,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,83.4,E,Estimated value,
FS,Suite of Food Security Indicators,188,Costa Rica,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,87.7,E,Estimated value,
FS,Suite of Food Security Indicators,188,Costa Rica,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,94,E,Estimated value,
FS,Suite of Food Security Indicators,188,Costa Rica,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,384,Cote dIvoire,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,55,E,Estimated value,
FS,Suite of Food Security Indicators,384,Cote dIvoire,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,49.6,E,Estimated value,
FS,Suite of Food Security Indicators,384,Cote dIvoire,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,47.7,E,Estimated value,
FS,Suite of Food Security Indicators,384,Cote dIvoire,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,191,Croatia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,107.3,E,Estimated value,
FS,Suite of Food Security Indicators,191,Croatia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,107.3,E,Estimated value,
FS,Suite of Food Security Indicators,191,Croatia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,111.3,E,Estimated value,
FS,Suite of Food Security Indicators,191,Croatia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,192,Cuba,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,60.7,E,Estimated value,
FS,Suite of Food Security Indicators,192,Cuba,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,64.7,E,Estimated value,
FS,Suite of Food Security Indicators,192,Cuba,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,67.7,E,Estimated value,
FS,Suite of Food Security Indicators,192,Cuba,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,196,Cyprus,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,111.4,E,Estimated value,
FS,Suite of Food Security Indicators,196,Cyprus,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,116,E,Estimated value,
FS,Suite of Food Security Indicators,196,Cyprus,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,111.7,E,Estimated value,
FS,Suite of Food Security Indicators,196,Cyprus,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,203,Czech Republic,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,127,E,Estimated value,
FS,Suite of Food Security Indicators,203,Czech Republic,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,135.3,E,Estimated value,
FS,Suite of Food Security Indicators,203,Czech Republic,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,130,E,Estimated value,
FS,Suite of Food Security Indicators,203,Czech Republic,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,408,"Korea, Republic of",6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,36,E,Estimated value,
FS,Suite of Food Security Indicators,408,"Korea, Republic of",6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,35.3,E,Estimated value,
FS,Suite of Food Security Indicators,408,"Korea, Republic of",6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,36,E,Estimated value,
FS,Suite of Food Security Indicators,408,"Korea, Republic of",6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,180,"Congo, the Democratic Republic of the",6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,180,"Congo, the Democratic Republic of the",6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,16.6,E,Estimated value,
FS,Suite of Food Security Indicators,180,"Congo, the Democratic Republic of the",6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,26,E,Estimated value,
FS,Suite of Food Security Indicators,180,"Congo, the Democratic Republic of the",6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,208,Denmark,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,133.3,E,Estimated value,
FS,Suite of Food Security Indicators,208,Denmark,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,128.7,E,Estimated value,
FS,Suite of Food Security Indicators,208,Denmark,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,131.7,E,Estimated value,
FS,Suite of Food Security Indicators,208,Denmark,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,262,Djibouti,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,60.7,E,Estimated value,
FS,Suite of Food Security Indicators,262,Djibouti,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,58,E,Estimated value,
FS,Suite of Food Security Indicators,262,Djibouti,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,63.3,E,Estimated value,
FS,Suite of Food Security Indicators,262,Djibouti,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,212,Dominica,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,78,E,Estimated value,
FS,Suite of Food Security Indicators,212,Dominica,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,84,E,Estimated value,
FS,Suite of Food Security Indicators,212,Dominica,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,83.7,E,Estimated value,
FS,Suite of Food Security Indicators,212,Dominica,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,214,Dominican Republic,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,78.3,E,Estimated value,
FS,Suite of Food Security Indicators,214,Dominican Republic,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,88,E,Estimated value,
FS,Suite of Food Security Indicators,214,Dominican Republic,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,98.7,E,Estimated value,
FS,Suite of Food Security Indicators,214,Dominican Republic,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,218,Ecuador,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,85,E,Estimated value,
FS,Suite of Food Security Indicators,218,Ecuador,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,94.7,E,Estimated value,
FS,Suite of Food Security Indicators,218,Ecuador,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,98.6,E,Estimated value,
FS,Suite of Food Security Indicators,218,Ecuador,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,818,Egypt,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,56.3,E,Estimated value,
FS,Suite of Food Security Indicators,818,Egypt,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,61,E,Estimated value,
FS,Suite of Food Security Indicators,818,Egypt,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,57.3,E,Estimated value,
FS,Suite of Food Security Indicators,818,Egypt,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,222,El Salvador,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,60.3,E,Estimated value,
FS,Suite of Food Security Indicators,222,El Salvador,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,59,E,Estimated value,
FS,Suite of Food Security Indicators,222,El Salvador,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,58.7,E,Estimated value,
FS,Suite of Food Security Indicators,222,El Salvador,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,226,Equatorial Guinea,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,226,Equatorial Guinea,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,226,Equatorial Guinea,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,226,Equatorial Guinea,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,232,Eritrea,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,232,Eritrea,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,232,Eritrea,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,232,Eritrea,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,233,Estonia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,94,E,Estimated value,
FS,Suite of Food Security Indicators,233,Estonia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,91.3,E,Estimated value,
FS,Suite of Food Security Indicators,233,Estonia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,115,E,Estimated value,
FS,Suite of Food Security Indicators,233,Estonia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,748,Swaziland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,54.6,E,Estimated value,
FS,Suite of Food Security Indicators,748,Swaziland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,45.3,E,Estimated value,
FS,Suite of Food Security Indicators,748,Swaziland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,56,E,Estimated value,
FS,Suite of Food Security Indicators,748,Swaziland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,231,Ethiopia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,20.7,E,Estimated value,
FS,Suite of Food Security Indicators,231,Ethiopia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,25.4,E,Estimated value,
FS,Suite of Food Security Indicators,231,Ethiopia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,29.7,E,Estimated value,
FS,Suite of Food Security Indicators,231,Ethiopia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,242,Fiji,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,95.3,E,Estimated value,
FS,Suite of Food Security Indicators,242,Fiji,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,81.3,E,Estimated value,
FS,Suite of Food Security Indicators,242,Fiji,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,72,E,Estimated value,
FS,Suite of Food Security Indicators,242,Fiji,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,246,Finland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,127.3,E,Estimated value,
FS,Suite of Food Security Indicators,246,Finland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,133.7,E,Estimated value,
FS,Suite of Food Security Indicators,246,Finland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,140.7,E,Estimated value,
FS,Suite of Food Security Indicators,246,Finland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,250,France,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,161.7,E,Estimated value,
FS,Suite of Food Security Indicators,250,France,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,162.3,E,Estimated value,
FS,Suite of Food Security Indicators,250,France,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,148.7,E,Estimated value,
FS,Suite of Food Security Indicators,250,France,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,258,French Polynesia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,122.3,E,Estimated value,
FS,Suite of Food Security Indicators,258,French Polynesia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,125.3,E,Estimated value,
FS,Suite of Food Security Indicators,258,French Polynesia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,126.7,E,Estimated value,
FS,Suite of Food Security Indicators,258,French Polynesia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,266,Gabon,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,56.4,E,Estimated value,
FS,Suite of Food Security Indicators,266,Gabon,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,52,E,Estimated value,
FS,Suite of Food Security Indicators,266,Gabon,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,54.6,E,Estimated value,
FS,Suite of Food Security Indicators,266,Gabon,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,270,Gambia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,77.2,E,Estimated value,
FS,Suite of Food Security Indicators,270,Gambia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,72.8,E,Estimated value,
FS,Suite of Food Security Indicators,270,Gambia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,63,E,Estimated value,
FS,Suite of Food Security Indicators,270,Gambia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,268,Georgia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,63.3,E,Estimated value,
FS,Suite of Food Security Indicators,268,Georgia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,65.3,E,Estimated value,
FS,Suite of Food Security Indicators,268,Georgia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,68.7,E,Estimated value,
FS,Suite of Food Security Indicators,268,Georgia,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,276,Germany,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,138.7,E,Estimated value,
FS,Suite of Food Security Indicators,276,Germany,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,143.7,E,Estimated value,
FS,Suite of Food Security Indicators,276,Germany,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,143.3,E,Estimated value,
FS,Suite of Food Security Indicators,276,Germany,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,288,Ghana,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,44.1,E,Estimated value,
FS,Suite of Food Security Indicators,288,Ghana,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,46.6,E,Estimated value,
FS,Suite of Food Security Indicators,288,Ghana,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,40,E,Estimated value,
FS,Suite of Food Security Indicators,288,Ghana,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,300,Greece,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,148.3,E,Estimated value,
FS,Suite of Food Security Indicators,300,Greece,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,153,E,Estimated value,
FS,Suite of Food Security Indicators,300,Greece,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,149,E,Estimated value,
FS,Suite of Food Security Indicators,300,Greece,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,304,Greenland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,304,Greenland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,304,Greenland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,304,Greenland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,308,Grenada,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,87,E,Estimated value,
FS,Suite of Food Security Indicators,308,Grenada,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,79.3,E,Estimated value,
FS,Suite of Food Security Indicators,308,Grenada,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,79.3,E,Estimated value,
FS,Suite of Food Security Indicators,308,Grenada,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,320,Guatemala,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,55.7,E,Estimated value,
FS,Suite of Food Security Indicators,320,Guatemala,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,59,E,Estimated value,
FS,Suite of Food Security Indicators,320,Guatemala,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,62.7,E,Estimated value,
FS,Suite of Food Security Indicators,320,Guatemala,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,324,Guinea,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,57.7,E,Estimated value,
FS,Suite of Food Security Indicators,324,Guinea,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,63.1,E,Estimated value,
FS,Suite of Food Security Indicators,324,Guinea,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,66.6,E,Estimated value,
FS,Suite of Food Security Indicators,324,Guinea,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,624,Guinea-Bissau,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,55.3,E,Estimated value,
FS,Suite of Food Security Indicators,624,Guinea-Bissau,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,61.7,E,Estimated value,
FS,Suite of Food Security Indicators,624,Guinea-Bissau,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,62.3,E,Estimated value,
FS,Suite of Food Security Indicators,624,Guinea-Bissau,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,328,Guyana,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,55.3,E,Estimated value,
FS,Suite of Food Security Indicators,328,Guyana,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,53.7,E,Estimated value,
FS,Suite of Food Security Indicators,328,Guyana,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,62,E,Estimated value,
FS,Suite of Food Security Indicators,328,Guyana,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,332,Haiti,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,35.3,E,Estimated value,
FS,Suite of Food Security Indicators,332,Haiti,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,47.4,E,Estimated value,
FS,Suite of Food Security Indicators,332,Haiti,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,48.3,E,Estimated value,
FS,Suite of Food Security Indicators,332,Haiti,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,340,Honduras,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,68.4,E,Estimated value,
FS,Suite of Food Security Indicators,340,Honduras,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,78.7,E,Estimated value,
FS,Suite of Food Security Indicators,340,Honduras,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,83,E,Estimated value,
FS,Suite of Food Security Indicators,340,Honduras,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,348,Hungary,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,136.7,E,Estimated value,
FS,Suite of Food Security Indicators,348,Hungary,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,135.7,E,Estimated value,
FS,Suite of Food Security Indicators,348,Hungary,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20142016,2014-2016,g/capita/day,144.7,E,Estimated value,
FS,Suite of Food Security Indicators,348,Hungary,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20192021,2019-2021,g/capita/day,,O,Missing value,
FS,Suite of Food Security Indicators,352,Iceland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20042006,2004-2006,g/capita/day,145.7,E,Estimated value,
FS,Suite of Food Security Indicators,352,Iceland,6123,Value,21061,Average fat supply (g/cap/day) (3-year average),20092011,2009-2011,g/capita/day,146,E,Estimated value,
